frame,track_id,x1,y1,x2,y2,conf
0,1,1423.9808,741.0143,1494.837,911.8927,0.8263511657714844
0,2,1359.6697,436.5899,1437.8202,525.8613,0.7145754098892212
0,3,1298.4277,263.8617,1335.6736,315.23605,0.5605192184448242
1,1,1430.0542,683.8984,1495.0469,840.2289,0.7765336036682129
2,-1,1369.0708,663.13983,1455.1069,803.7272,0.7054754495620728
2,-1,1177.3416,494.42633,1236.4061,563.3627,0.5709531307220459
2,-1,1261.3356,473.1938,1325.7046,574.85925,0.46994748711586
2,-1,914.911,378.8563,999.7991,467.18692,0.3839031457901001
2,-1,1262.7284,298.069,1316.2888,344.84412,0.21119406819343567
3,-1,927.49585,363.67273,1014.0242,466.9974,0.3548364043235779
3,-1,167.11978,249.92615,215.65065,346.39545,0.3338245749473572
3,-1,1230.7925,325.08606,1310.4197,491.67416,0.22209610044956207
3,-1,1294.9198,782.1777,1359.3857,850.6551,0.14597289264202118
4,-1,944.36444,362.57693,1026.527,437.4625,0.5605660676956177
4,-1,464.0852,268.51144,524.58435,369.87552,0.5349777936935425
4,-1,977.5463,588.8597,1077.9584,702.6039,0.2624954283237457
4,-1,471.59885,329.89005,540.4897,433.17883,0.26024413108825684
5,-1,1555.626,709.1173,1640.888,840.34204,0.927844226360321
5,-1,599.63794,752.2281,659.7191,886.7128,0.9259257912635803
5,-1,1215.6359,455.11258,1279.7448,549.9233,0.9126045107841492
5,-1,877.8241,575.24475,934.3235,671.07025,0.8988494873046875
5,-1,815.664,554.08734,863.64386,645.84845,0.8970860838890076
5,-1,1650.2886,440.82938,1712.7502,520.6704,0.8965873718261719
5,-1,1467.506,417.7175,1515.7994,502.52243,0.8898846507072449
5,-1,825.6484,611.8418,900.505,714.89795,0.8886969685554504
5,-1,1730.4152,588.7321,1766.9242,693.5267,0.8747305274009705
5,-1,1551.1062,482.46985,1607.1636,578.2604,0.8710687160491943
5,-1,1568.5576,556.53625,1625.7125,659.901,0.864550769329071
5,-1,1386.6206,376.73413,1429.4011,449.94208,0.7642205953598022
5,-1,1456.0605,397.73798,1491.2384,460.13766,0.22531172633171082
6,15,1560.362,711.1564,1640.7896,834.59644,0.9321435689926147
6,16,605.51917,751.8087,663.4562,881.3036,0.9215947389602661
6,17,1217.7214,458.18524,1280.257,550.87836,0.9058719277381897
6,18,886.0653,575.06744,942.79,671.11633,0.9196916818618774
6,19,812.0128,556.49854,864.38214,656.53394,0.9221330881118774
6,20,1649.105,443.49545,1708.2795,519.01953,0.8919771313667297
6,21,1472.8885,418.97156,1521.3544,503.91885,0.8801533579826355
6,22,828.9785,616.00104,903.29376,718.4247,0.9251099824905396
6,23,1739.3131,589.3956,1776.0825,694.6485,0.9020268321037292
6,24,1555.9963,484.1408,1610.033,576.27203,0.8687621355056763
6,25,1573.0818,552.2028,1633.1483,660.65576,0.8801645636558533
6,26,1387.7601,382.6388,1429.388,454.0317,0.7827414274215698
7,15,1558.1195,713.2666,1636.3508,832.6823,0.8886672854423523
7,16,612.43427,751.2346,668.585,876.13806,0.9171860814094543
7,17,1225.0895,461.4858,1286.4706,552.9598,0.8957817554473877
7,18,893.26715,575.5794,949.08606,669.7979,0.906058132648468
7,19,811.10614,559.83923,864.69324,661.62823,0.9265093207359314
7,20,1650.3661,446.026,1711.3376,523.8255,0.908626139163971
7,21,1478.0833,423.12564,1526.0105,506.7745,0.8739985823631287
7,22,827.6184,615.9654,905.01526,723.2644,0.9041571021080017
7,23,1748.0753,590.455,1785.1414,695.59766,0.9060086607933044
7,24,1546.6514,486.56503,1601.6736,580.62305,0.8709351420402527
7,25,1579.6749,554.8166,1637.9502,659.3138,0.8768052458763123
7,26,1394.4875,385.6203,1434.2826,454.25507,0.8365147113800049
8,15,1541.52,717.29315,1620.4938,838.122,0.9152619242668152
8,16,616.5729,751.9291,672.7152,876.37756,0.9185624718666077
8,17,1236.2139,463.75922,1298.7155,557.4473,0.9052071571350098
8,18,898.32697,577.75745,951.4106,667.2898,0.9066057205200195
8,19,814.6057,564.72296,868.1667,665.6769,0.914771556854248
8,20,1650.7256,449.5345,1713.4755,530.5201,0.8822418451309204
8,21,1482.5018,427.7212,1531.0394,512.62476,0.865431547164917
8,22,827.14264,616.2656,905.092,725.37897,0.8900557160377502
8,23,1758.2979,591.52313,1795.9142,696.29486,0.9243481159210205
8,24,1553.6012,489.9529,1610.3303,586.4319,0.8421837091445923
8,25,1584.293,565.8536,1638.2117,660.8036,0.8929407000541687
8,26,1402.91,390.42218,1442.3378,458.76535,0.8578837513923645
8,30,3.8162024,504.07312,35.305492,610.0038,0.6734381318092346
8,32,3.9916995,504.2993,35.287563,610.1317,0.6760825514793396
9,15,1544.8138,720.9093,1626.1947,844.04254,0.9214648604393005
9,16,615.1545,752.12305,672.2452,879.1348,0.9030452966690063
9,17,1246.3818,465.0127,1309.3036,559.6688,0.8958067893981934
9,18,901.032,577.80774,953.4863,665.901,0.8879804015159607
9,19,819.6924,569.8314,873.2547,670.28033,0.9069094061851501
9,20,1651.0636,452.13998,1713.682,534.3475,0.8992466330528259
9,21,1489.3708,431.37726,1537.0541,515.6954,0.8660469055175781
9,22,829.7349,614.3552,909.52985,727.497,0.8779078722000122
9,23,1768.5037,593.5638,1807.652,699.55396,0.8853729963302612
9,24,1555.3345,495.85397,1609.5945,589.112,0.8593042492866516
9,25,1583.1516,567.27,1638.1443,663.6915,0.8872867822647095
9,26,1410.9124,394.03516,1449.5282,461.50598,0.8367040157318115
9,30,15.397515,505.02756,47.24171,611.5311,0.5339899659156799
9,32,15.084792,505.0284,46.90625,612.08405,0.6332883238792419
10,15,1541.6636,722.4671,1624.7588,847.39307,0.9116484522819519
10,16,616.9606,752.6032,674.1744,881.40295,0.8944728374481201
10,17,1255.3203,466.30994,1317.6473,560.0882,0.9193330407142639
10,18,910.662,578.3459,963.8564,668.8689,0.8631173372268677
10,19,827.12006,572.0272,878.2122,667.9687,0.900469958782196
10,20,1654.0881,453.25488,1717.0841,536.8087,0.9118942022323608
10,21,1494.0615,433.29623,1541.842,518.4661,0.8985379338264465
10,22,836.13257,614.02094,916.41205,729.325,0.8819858431816101
10,23,1775.5994,593.9489,1817.2926,703.64435,0.9000872373580933
10,24,1555.5143,498.83768,1607.7313,590.3401,0.8630399703979492
10,25,1588.1307,569.9771,1644.7557,668.81714,0.8763934969902039
10,26,1419.418,393.95,1458.1376,462.23785,0.8442391157150269
10,30,29.27502,507.5288,60.95759,612.812,0.806165337562561
11,15,1538.2008,721.1964,1622.8132,848.02704,0.9157810211181641
11,16,621.2974,750.3761,677.93036,879.53485,0.8994532823562622
11,17,1262.6012,466.938,1325.3328,560.7548,0.9257209897041321
11,18,920.23376,575.746,975.17426,671.3954,0.8244455456733704
11,19,832.105,571.7408,881.42365,664.7387,0.9024190902709961
11,20,1656.6768,453.60944,1718.1722,534.93604,0.9149952530860901
11,21,1498.9525,434.12778,1547.0333,519.8838,0.92680823802948
11,22,843.79395,611.40894,921.975,724.70667,0.8939252495765686
11,23,1784.8745,596.3367,1826.9346,704.9526,0.9046724438667297
11,24,1556.2798,498.06073,1603.0594,581.0904,0.8947882652282715
11,25,1590.5695,568.7652,1648.7755,670.6995,0.8854151368141174
11,26,1427.6368,394.49335,1466.1643,462.98346,0.8128736615180969
11,30,45.161808,507.67825,77.085655,613.0414,0.8681764006614685
12,15,1539.7009,718.9918,1625.3204,845.9327,0.9292100071907043
12,16,628.3935,746.9193,685.9564,878.85016,0.9163649082183838
12,17,1270.2113,468.8324,1332.7086,561.52374,0.9101172685623169
12,18,930.0197,572.80524,985.93964,671.5108,0.8965305089950562
12,19,831.5999,570.47394,881.12933,663.4024,0.9081700444221497
12,20,1655.6564,453.74402,1717.2094,534.21027,0.899154007434845
12,21,1503.476,432.4609,1552.2242,519.47516,0.9051018357276917
12,22,850.84924,610.1539,926.519,719.8885,0.9086828231811523
12,23,1791.1897,597.84924,1833.3009,705.98474,0.8921338319778442
12,24,1557.9225,497.09543,1607.3375,584.6145,0.8898546099662781
12,25,1590.6705,568.421,1649.1113,672.23267,0.8818622827529907
12,26,1432.8292,387.8278,1474.46,463.15375,0.8551615476608276
12,30,59.710125,508.21985,92.003716,614.0709,0.779941737651825
13,15,1542.8254,716.841,1629.5581,843.37317,0.9302376508712769
13,16,635.80554,744.6199,690.6894,869.56537,0.9195693731307983
13,17,1274.2048,470.9156,1337.3757,563.7722,0.8945668339729309
13,18,936.9145,570.479,989.8914,664.7408,0.8820716142654419
13,19,834.61957,569.86615,885.2053,662.4053,0.8876501321792603
13,20,1653.8254,453.8346,1716.6245,535.72266,0.9057158827781677
13,21,1505.4574,432.4701,1553.9469,518.6222,0.9119759202003479
13,22,854.3877,607.3632,930.4504,718.37634,0.8922494649887085
13,23,1798.1981,598.3119,1840.653,706.9776,0.8206602931022644
13,24,1559.3154,495.50885,1612.1561,587.1172,0.8940699100494385
13,25,1594.5878,565.8735,1654.6943,673.48663,0.8797518610954285
13,26,1440.2483,392.53766,1478.5386,462.98938,0.8408666253089905
13,30,74.30157,508.69635,106.78743,614.3245,0.8216114044189453
14,15,1545.4015,716.1559,1631.0167,838.6357,0.9295166730880737
14,16,639.19354,742.051,693.36584,864.72046,0.9083865284919739
14,17,1275.261,472.75717,1338.7792,565.22046,0.8941329717636108
14,18,942.36487,567.40735,994.42303,661.77545,0.8955051898956299
14,19,835.9865,569.12634,888.74316,664.4867,0.8881990909576416
14,20,1652.0759,454.45602,1713.5098,537.3286,0.8618970513343811
14,21,1506.4249,433.57843,1554.7874,519.3867,0.9148639440536499
14,22,852.79626,605.8386,929.2815,719.4812,0.8996827602386475
14,23,1807.0552,597.02515,1850.1624,706.46204,0.883345901966095
14,24,1558.0336,494.6504,1612.7688,586.49097,0.8976555466651917
14,25,1597.9784,559.1155,1662.2969,674.31537,0.9050799012184143
14,26,1448.0728,394.86002,1483.847,461.94098,0.8466376066207886
14,30,88.69815,509.5721,121.36754,614.6965,0.8479801416397095
14,43,1804.173,596.3827,1849.8636,705.6791,0.8207528591156006
15,15,1544.0049,715.7749,1630.811,837.8904,0.9345434904098511
15,16,638.4877,740.0818,693.4692,865.0199,0.9060648083686829
15,17,1275.8147,473.44763,1339.1484,565.10144,0.912093997001648
15,18,950.8485,565.52246,1002.3563,660.35333,0.8855145573616028
15,19,839.31586,569.1392,892.6577,665.06714,0.8985527157783508
15,20,1652.4893,454.67972,1712.1796,537.5522,0.9040573239326477
15,21,1509.3103,434.8914,1557.8784,521.84467,0.8949674963951111
15,22,854.12994,608.68353,927.08527,719.54224,0.8820016384124756
15,23,1814.809,596.06604,1858.3126,705.3138,0.8472065329551697
15,24,1561.0715,494.90875,1616.2814,585.5869,0.8895848393440247
15,25,1603.5167,559.9993,1665.6461,669.23883,0.9142580032348633
15,26,1456.8816,394.86047,1492.3889,461.8441,0.7985932230949402
15,30,103.52868,509.91815,136.30249,614.143,0.8617101907730103
15,43,1810.835,594.62354,1856.9182,704.7272,0.8491452932357788
16,15,1540.006,716.4706,1626.7848,837.5178,0.9337528944015503
16,16,639.94745,737.9122,694.9198,864.0729,0.9053403735160828
16,17,1277.7994,473.78717,1340.3795,564.9302,0.9028856158256531
16,18,958.90546,563.9352,1010.97327,660.7994,0.8851001858711243
16,19,841.2599,568.8865,895.6114,665.6362,0.8978227972984314
16,20,1654.5889,453.6633,1715.0992,538.3036,0.9025893807411194
16,21,1515.4102,437.2597,1562.7677,523.8841,0.8934486508369446
16,22,857.49884,613.2173,925.197,719.3633,0.8650022149085999
16,23,1820.3721,594.1572,1864.9424,703.1935,0.8632652163505554
16,24,1560.7144,494.82306,1617.8228,589.24677,0.8614658117294312
16,25,1607.1511,560.9518,1668.2396,665.3308,0.9125322699546814
16,26,1462.1168,394.69293,1497.4156,463.00977,0.8302368521690369
16,30,118.991745,509.85114,152.28262,614.14075,0.8527302145957947
16,43,1818.0486,593.4915,1864.0558,702.4946,0.8767308592796326
17,15,1534.6254,716.08777,1623.0156,839.8516,0.9387237429618835
17,16,643.9161,734.74854,699.198,862.2178,0.9140650629997253
17,17,1283.3901,472.78076,1338.4211,552.42395,0.7803240418434143
17,18,969.0278,562.15564,1021.12256,658.85864,0.8750505447387695
17,19,848.98016,566.9067,895.4469,647.4679,0.9048371911048889
17,20,1656.4241,453.17593,1715.4039,535.1384,0.9141627550125122
17,21,1517.116,437.5301,1565.0803,526.1236,0.9018833041191101
17,22,861.8658,613.91724,927.89874,720.0428,0.888317346572876
17,23,1827.41,593.5165,1872.8448,701.4426,0.799033522605896
17,24,1559.0637,494.5551,1614.4681,588.9309,0.8649857640266418
17,25,1604.7443,560.8568,1665.3071,664.74023,0.9053111672401428
17,26,1468.7634,394.2012,1503.5402,463.02896,0.7797151803970337
17,30,133.73245,509.89468,167.32727,613.7324,0.8084606528282166
17,43,1825.9264,593.1787,1871.5757,700.0103,0.8816221356391907
18,15,1531.1423,714.09607,1620.0814,840.57404,0.9315920472145081
18,16,649.2037,730.7413,705.5066,860.57806,0.9164718389511108
18,17,1292.0767,472.51358,1353.2981,560.2747,0.9044832587242126
18,18,976.28455,559.64795,1028.0002,655.3215,0.900007963180542
18,19,854.4097,564.64856,899.83594,642.36945,0.9117742776870728
18,20,1654.4343,453.0829,1712.679,532.4357,0.9001123905181885
18,21,1518.2219,438.18954,1566.1224,525.08606,0.9001080989837646
18,22,866.182,611.42584,931.98444,718.9074,0.898621678352356
18,23,1835.7167,593.6377,1881.4861,700.6091,0.34883788228034973
18,24,1560.0488,492.55194,1615.2721,589.009,0.8820081353187561
18,25,1605.1658,562.3083,1664.7073,666.38403,0.8765053153038025
18,26,1476.6891,393.69998,1511.2396,462.7354,0.7164454460144043
18,30,149.22217,509.76627,183.117,613.2444,0.8210201859474182
18,43,1834.7721,593.6706,1880.3383,699.3812,0.8514295816421509
19,15,1534.271,710.7686,1624.8389,840.7709,0.9379029870033264
19,16,655.732,728.3751,710.6196,853.0922,0.9253469705581665
19,17,1299.881,471.5208,1363.985,562.0387,0.9167842268943787
19,18,982.41516,558.3515,1032.3027,650.6672,0.9024989604949951
19,19,858.13696,562.7878,905.75665,644.1201,0.9093117117881775
19,20,1651.6722,452.26498,1711.3176,533.9461,0.8991408348083496
19,21,1520.1027,438.13684,1569.2212,525.1265,0.9022356271743774
19,22,872.45825,610.5583,936.0651,713.9671,0.9044937491416931
19,23,1844.1068,593.7492,1889.6613,700.9078,0.8727700710296631
19,24,1561.2709,489.55005,1614.8163,583.32025,0.8986572623252869
19,25,1606.1198,563.9986,1663.4298,668.05817,0.8429867029190063
19,26,1481.4609,393.54584,1514.8126,461.01138,0.8269798159599304
19,30,164.87495,509.60333,199.06906,612.9808,0.8476192355155945
19,43,1843.2836,594.3295,1888.7776,700.1919,0.8096357583999634
20,15,1540.3756,708.44226,1630.1665,837.0305,0.9300708174705505
20,16,660.41864,723.96844,715.13696,845.86145,0.9202539324760437
20,17,1306.6271,471.7036,1371.9921,561.95325,0.9193280339241028
20,18,988.1046,557.37384,1039.2539,651.8073,0.9080044031143188
20,19,860.3065,560.7996,910.6503,646.255,0.901353120803833
20,20,1650.5856,452.54343,1708.1608,535.04803,0.8629839420318604
20,21,1520.4084,438.99197,1570.3547,525.9468,0.9090508222579956
20,22,873.7772,609.93823,938.15814,712.47784,0.9204028844833374
20,23,1849.0146,594.1584,1894.4644,702.41547,0.8014625310897827
20,24,1562.7582,488.99323,1615.3398,579.1984,0.9053728580474854
20,25,1611.2692,563.1578,1665.4183,663.1039,0.8075894713401794
20,26,1486.9005,392.5009,1520.5101,461.9557,0.8459214568138123
20,30,179.26784,509.42484,213.87518,613.2387,0.4777105152606964
20,43,1848.2427,594.85205,1893.7272,701.57153,0.8446147441864014
21,15,1545.7291,706.49884,1633.3773,830.4971,0.9259960055351257
21,16,660.7253,721.7191,716.6599,843.85583,0.9184799790382385
21,17,1310.4504,473.25366,1377.668,564.7432,0.9249107241630554
21,18,989.7877,556.5608,1040.9495,650.8008,0.8862653374671936
21,19,861.05115,559.7761,914.92645,650.66266,0.8938127756118774
21,20,1651.7301,453.4068,1706.453,534.85205,0.8720629215240479
21,21,1528.7334,441.3245,1576.7411,525.54834,0.9072558283805847
21,22,875.2647,613.16327,938.5765,711.1924,0.9327740669250488
21,23,1856.2156,593.04596,1901.322,701.46716,0.6920840740203857
21,24,1558.2312,489.75488,1612.5469,580.7297,0.8930174708366394
21,25,1614.934,560.845,1672.3224,667.75745,0.8904110789299011
21,26,1493.9021,394.65015,1525.3947,460.89484,0.8529485464096069
21,30,194.01447,509.26562,228.58257,612.47064,0.8057847023010254
21,43,1855.2542,593.3182,1900.7466,700.64105,0.8577527403831482
22,15,1535.454,705.45184,1618.8759,825.1969,0.9134413599967957
22,16,658.6946,719.77966,716.0873,843.8262,0.9230058193206787
22,17,1312.9042,475.0438,1379.3641,565.157,0.9139060378074646
22,18,992.7793,554.83,1045.1178,648.94794,0.9101648330688477
22,19,865.004,558.80804,921.31696,654.0156,0.8618672490119934
22,20,1651.9602,452.15375,1708.1558,536.2544,0.910869300365448
22,21,1537.2902,444.1567,1582.7642,525.9473,0.8757508397102356
22,22,875.4789,611.96686,940.55206,711.91565,0.9219467043876648
22,24,1554.6869,492.21326,1610.3846,582.9656,0.8896273970603943
22,25,1619.048,560.3057,1678.2672,669.73846,0.9043206572532654
22,26,1499.0026,395.10977,1529.9176,461.21182,0.8235076665878296
22,30,207.30064,509.42084,242.16214,612.4968,0.7946184873580933
23,15,1537.5099,705.49475,1621.3961,824.556,0.9215896725654602
23,16,659.6525,717.3171,717.4532,841.7963,0.9266899824142456
23,17,1315.0128,476.00604,1380.6077,565.00775,0.9095995426177979
23,18,995.15265,552.7541,1049.8651,647.4941,0.9165773987770081
23,19,874.69574,558.0165,927.0672,646.97473,0.8944255709648132
23,20,1651.059,452.20987,1706.2484,532.81415,0.9106147885322571
23,21,1543.5345,445.80347,1585.0667,521.0945,0.8965103626251221
23,22,874.76337,612.42194,939.0996,711.90924,0.8771430253982544
23,24,1554.986,493.75812,1613.0109,586.0954,0.8846855759620667
23,25,1622.7904,559.0467,1682.7083,666.75024,0.9221664667129517
23,26,1504.9288,394.3284,1536.2976,462.05957,0.8050596714019775
23,30,219.98741,509.7697,254.9982,611.9666,0.7971550226211548
23,50,1517.5468,513.6456,1532.3455,529.30774,0.5905474424362183
23,23,1869.1646,589.8262,1913.9393,694.64746,0.8448038101196289
24,15,1535.628,706.9222,1621.2249,827.81305,0.9187660813331604
24,16,662.5567,713.51685,720.6789,839.393,0.9101915955543518
24,17,1313.1843,476.13205,1375.0599,562.5497,0.8544983863830566
24,18,997.3186,550.6542,1053.5656,643.9091,0.9150252938270569
24,19,882.4898,556.382,933.1191,643.25525,0.8787727355957031
24,20,1647.3252,451.36456,1703.7886,531.58215,0.910674512386322
24,21,1545.3368,445.66925,1588.7101,524.5883,0.8788202404975891
24,22,873.5556,613.0221,935.02844,711.5859,0.818007230758667
24,24,1555.7599,495.04376,1613.7354,587.52997,0.8928056359291077
24,25,1623.1624,557.77216,1684.4237,662.8779,0.9249431490898132
24,26,1509.6979,394.83627,1540.5321,461.95123,0.7697603106498718
24,30,230.77187,510.0139,266.23492,612.2635,0.7444207072257996
24,50,1518.9617,514.79224,1532.7733,529.3941,0.7167320847511292
24,51,225.37009,509.16818,264.30197,613.034,0.6870905756950378
24,23,1872.3395,588.18475,1917.7858,692.609,0.8702942728996277
25,15,1523.2108,706.7649,1607.415,828.71326,0.8989794254302979
25,16,668.99274,710.42145,726.75995,836.41034,0.9167845249176025
25,17,1315.6554,476.7271,1376.9513,563.9966,0.8752898573875427
25,18,998.297,548.6204,1055.1035,639.30365,0.9226415157318115
25,19,889.3713,553.4072,940.1613,641.6803,0.8533145189285278
25,20,1642.8181,451.19418,1700.1552,532.4476,0.8849913477897644
25,21,1545.3917,444.91534,1590.3282,526.9829,0.8872045874595642
25,22,872.5564,607.5943,934.7216,710.72095,0.8865844011306763
25,24,1558.0756,494.26666,1606.4696,573.27765,0.6336485147476196
25,25,1620.7009,558.392,1682.4736,660.748,0.9098860621452332
25,26,1512.3939,394.41132,1543.0142,462.6116,0.8185117840766907
25,30,241.53613,509.92456,277.42456,612.343,0.8256291747093201
25,50,1519.8582,516.0105,1533.001,529.8672,0.6911779046058655
25,23,1875.5502,588.4433,1920.0,693.55835,0.8158556222915649
26,15,1520.8558,705.64874,1605.0258,829.3637,0.9225965142250061
26,16,675.3045,707.2325,731.0391,828.4607,0.9092013239860535
26,17,1321.2156,476.13446,1382.7783,564.9267,0.9059478640556335
26,18,996.467,547.3771,1054.1909,638.7811,0.9040970802307129
26,19,897.42676,550.2888,946.27045,635.80597,0.8801068067550659
26,20,1639.4332,451.48273,1695.7896,533.8692,0.8866859674453735
26,21,1544.491,445.098,1588.0612,523.70435,0.8949216604232788
26,22,873.1539,598.87427,937.63916,709.06665,0.8954523205757141
26,24,1551.2015,493.00397,1605.1676,583.6482,0.8844983577728271
26,25,1619.1975,558.96326,1682.6578,662.31006,0.8972637057304382
26,26,1513.918,392.26263,1545.9683,464.52783,0.6675707697868347
26,30,251.69656,510.13892,288.24222,613.2604,0.6983924508094788
26,50,1520.0432,516.8455,1533.2134,530.7012,0.6874337196350098
26,23,1880.0315,588.8284,1920.0,693.83563,0.8147612810134888
26,53,1877.2197,588.1609,1920.0,695.8761,0.7608135938644409
27,15,1517.1808,703.34595,1601.133,829.11115,0.9298979043960571
27,16,676.88354,705.15326,731.7316,824.17255,0.9132472276687622
27,17,1325.6921,474.53757,1388.1118,564.8027,0.9064953923225403
27,18,997.7158,546.4219,1056.324,638.33307,0.8948850631713867
27,19,903.1502,547.346,952.7526,634.9264,0.8805940747261047
27,20,1634.4487,451.91086,1689.0366,534.1443,0.9075584411621094
27,21,1544.2207,445.64197,1585.7667,520.1029,0.8855013847351074
27,22,875.9727,596.43787,939.4025,706.5157,0.9223940968513489
27,24,1548.3574,492.8239,1603.4572,585.7776,0.8798731565475464
27,25,1615.0566,559.80536,1678.7466,663.2635,0.8852299451828003
27,26,1514.92,392.82846,1546.3627,464.49216,0.7085025310516357
27,30,262.30832,510.34152,299.0737,613.1477,0.7711679935455322
27,50,1519.9558,517.305,1533.9329,531.9835,0.7058806419372559
27,23,1882.7043,588.37415,1920.0,693.6775,0.7413666248321533
27,53,1879.103,587.96814,1920.0,695.8487,0.8036742806434631
28,15,1516.2234,701.16345,1600.2875,828.51416,0.9432374835014343
28,16,676.5242,703.8202,731.30334,823.78357,0.9070160984992981
28,17,1328.465,473.76727,1390.22,561.79144,0.9105852246284485
28,18,998.6773,543.1421,1058.6771,637.2557,0.8990305662155151
28,19,908.33234,545.0101,959.4627,635.64465,0.8932997584342957
28,20,1631.0896,451.80252,1685.9164,534.6022,0.9091916084289551
28,21,1547.2316,447.0589,1584.1581,512.9583,0.882272481918335
28,22,877.857,592.44855,940.8415,702.10706,0.9051695466041565
28,24,1544.7461,492.88,1599.6031,582.9853,0.8889726400375366
28,25,1606.5731,560.57544,1669.3226,663.94507,0.8872280120849609
28,26,1517.3173,392.40268,1547.4243,462.2585,0.800688624382019
28,30,272.79535,510.6987,309.9333,613.4128,0.3918772041797638
28,50,1519.731,518.0227,1533.0394,531.9893,0.651555061340332
28,23,1886.1193,587.47675,1920.0,693.39325,0.8116371035575867
28,53,1882.2878,587.2596,1920.0,695.6314,0.7718650102615356
29,15,1518.0251,699.262,1598.9974,822.74225,0.9404717087745667
29,16,676.4099,701.5784,731.17084,823.30835,0.9072495698928833
29,17,1329.4781,473.68008,1391.928,560.67413,0.9203305840492249
29,18,1000.93866,540.19354,1061.8558,635.219,0.916693389415741
29,19,913.5267,543.5699,964.90894,634.01556,0.9019432663917542
29,20,1626.8585,451.06973,1680.3793,530.0213,0.9044913053512573
29,21,1545.1073,447.90833,1581.6101,512.48785,0.8732366561889648
29,22,875.1381,591.6269,938.4366,700.1219,0.9050390720367432
29,24,1542.6818,492.7263,1598.7036,582.1992,0.87834632396698
29,25,1603.6143,559.35315,1666.2081,664.62524,0.9128004908561707
29,26,1520.7837,393.12408,1549.078,459.89297,0.48530322313308716
29,30,283.3428,510.27054,320.88858,613.4692,0.7641285061836243
29,50,1519.587,518.3395,1532.3129,531.68567,0.3500629663467407
29,23,1889.496,586.1272,1920.0,688.36523,0.7898133993148804
29,53,1886.0938,585.89197,1920.0,689.03357,0.7219894528388977
29,55,279.38165,510.27255,318.95834,613.0315,0.7651037573814392
30,15,1513.4656,699.01624,1593.412,819.99133,0.9280439615249634
30,16,676.6758,698.16406,731.6728,822.2572,0.9134571552276611
30,17,1329.7551,474.4736,1393.7845,561.38654,0.9180276393890381
30,18,1002.82166,538.1598,1062.4033,630.29156,0.909336268901825
30,19,917.2188,542.91943,968.29877,631.5744,0.9019819498062134
30,20,1620.8004,449.9263,1675.254,527.7122,0.9181716442108154
30,21,1542.8568,447.65384,1580.3419,513.1906,0.8831552863121033
30,22,875.81665,591.3965,939.5919,700.5394,0.9008896946907043
30,24,1538.2043,491.58392,1595.9874,582.87036,0.8842612504959106
30,25,1602.8191,557.4642,1666.8108,666.18176,0.9169666171073914
30,26,1522.256,393.2509,1550.1759,460.3433,0.22776082158088684
30,30,293.56146,510.40833,330.9332,613.05084,0.7929033041000366
30,50,1519.2709,519.1227,1532.4819,532.984,0.2970273792743683
30,23,1892.607,584.9629,1920.0,686.4044,0.7492014765739441
